worker_id,job_id,worker_experience_years,worker_completed_jobs,worker_success_rate,worker_rating,required_skill_count,matched_skill_count,skill_match_ratio,location_match,distance_km,job_complexity,job_budget,successful
182,232,3,4,0.5679,4.06,1,1,1.0,0,43.25,3,11716.15,1
23,233,7,11,0.788,4.58,2,0,0.0,0,17.53,2,615.55,0
79,233,14,115,0.7531,4.18,2,0,0.0,0,12.1,2,615.55,0
151,233,15,82,0.8701,4.24,2,0,0.0,0,44.95,2,615.55,0
192,233,13,23,0.8275,4.74,2,2,1.0,0,30.96,2,615.55,1
147,233,4,29,0.5625,4.11,2,1,0.5,0,24.83,2,615.55,1
139,233,14,78,0.859,4.26,2,0,0.0,0,46.43,2,615.55,1
45,233,3,15,0.682,4.39,2,0,0.0,0,48.0,2,615.55,0
165,233,1,4,0.6024,4.33,2,0,0.0,0,38.5,2,615.55,1
81,233,9,41,0.7165,4.37,2,1,0.5,0,18.14,2,615.55,1
190,233,11,17,0.8808,4.43,2,0,0.0,0,35.62,2,615.55,1
13,233,4,36,0.6388,4.25,2,0,0.0,0,46.88,2,615.55,1
137,233,15,123,0.8223,4.54,2,1,0.5,1,7.05,2,615.55,1
8,233,8,37,0.7644,4.24,2,1,0.5,0,10.19,2,615.55,1
78,233,6,11,0.6434,4.05,2,0,0.0,0,42.55,2,615.55,0
99,233,2,12,0.5454,3.7,2,1,0.5,0,49.38,2,615.55,0
59,234,15,95,0.7931,4.34,2,1,0.5,0,44.55,3,4017.47,1
96,234,1,13,0.6111,4.03,2,0,0.0,0,18.2,3,4017.47,0
103,234,3,23,0.6748,4.16,2,0,0.0,0,39.47,3,4017.47,1
12,234,7,54,0.726,4.11,2,1,0.5,1,7.06,3,4017.47,1
40,234,4,20,0.5791,3.96,2,0,0.0,0,26.55,3,4017.47,1
37,234,9,22,0.844,4.25,2,0,0.0,0,46.04,3,4017.47,0
154,234,11,20,0.7965,4.53,2,0,0.0,0,29.53,3,4017.47,1
64,234,4,5,0.7132,4.29,2,0,0.0,0,35.06,3,4017.47,1
160,234,15,74,0.8858,4.7,2,0,0.0,0,37.84,3,4017.47,1
172,234,4,28,0.5778,3.8,2,0,0.0,1,6.8,3,4017.47,1
67,234,1,6,0.5154,3.62,2,0,0.0,0,35.5,3,4017.47,1
109,234,3,17,0.5429,4.17,2,0,0.0,0,46.09,3,4017.47,0
175,234,13,33,0.897,4.75,2,0,0.0,0,17.33,3,4017.47,1
147,234,4,29,0.5625,4.11,2,0,0.0,0,47.74,3,4017.47,1
182,234,3,4,0.5679,4.06,2,2,1.0,1,6.97,3,4017.47,1
102,235,7,52,0.6535,4.16,3,2,0.6667,0,49.82,4,592.48,1
73,235,3,16,0.6979,4.29,3,0,0.0,0,14.37,4,592.48,1
138,235,4,8,0.5727,4.06,3,1,0.3333,0,43.32,4,592.48,1
74,235,8,47,0.7955,4.4,3,0,0.0,0,40.5,4,592.48,0
146,235,8,9,0.6825,4.3,3,0,0.0,0,19.67,4,592.48,0
67,235,1,6,0.5154,3.62,3,1,0.3333,0,27.52,4,592.48,1
28,235,0,1,0.6167,4.27,3,2,0.6667,1,6.17,4,592.48,1
195,235,12,58,0.8424,4.62,3,0,0.0,1,9.37,4,592.48,0
31,235,1,1,0.5802,4.0,3,1,0.3333,0,17.56,4,592.48,1
52,235,5,44,0.6774,4.11,3,1,0.3333,0,22.72,4,592.48,1
23,235,7,11,0.788,4.58,3,1,0.3333,0,47.94,4,592.48,1
143,235,10,25,0.7739,4.57,3,0,0.0,0,48.02,4,592.48,0
128,235,3,29,0.6131,4.0,3,0,0.0,0,24.0,4,592.48,1
33,235,2,15,0.6183,4.1,3,1,0.3333,0,35.77,4,592.48,1
133,235,8,62,0.8271,4.73,3,0,0.0,0,16.12,4,592.48,1
17,236,11,31,0.8221,4.6,1,0,0.0,1,5.79,1,5523.14,1
58,236,14,34,0.8839,4.53,1,0,0.0,0,48.57,1,5523.14,1
48,236,5,42,0.7483,4.16,1,0,0.0,0,37.39,1,5523.14,1
161,236,2,17,0.5796,3.87,1,0,0.0,0,31.37,1,5523.14,0
50,236,13,21,0.9208,4.86,1,0,0.0,0,16.8,1,5523.14,0
86,236,12,74,0.7633,4.4,1,0,0.0,0,24.81,1,5523.14,1
169,236,12,94,0.8925,4.74,1,0,0.0,1,1.49,1,5523.14,1
185,236,0,4,0.6072,3.77,1,0,0.0,0,25.25,1,5523.14,0
113,236,1,6,0.6183,3.94,1,1,1.0,0,42.55,1,5523.14,1
7,236,1,11,0.516,3.75,1,0,0.0,0,14.79,1,5523.14,1
18,236,10,72,0.7035,4.47,1,1,1.0,0,35.13,1,5523.14,1
63,236,15,43,0.7991,4.38,1,0,0.0,0,12.96,1,5523.14,1
155,236,2,12,0.6036,4.08,1,0,0.0,0,46.43,1,5523.14,0
136,236,7,46,0.6328,4.26,1,0,0.0,1,6.63,1,5523.14,1
74,236,8,47,0.7955,4.4,1,0,0.0,0,34.64,1,5523.14,1
192,237,13,23,0.8275,4.74,2,0,0.0,0,21.47,5,2007.26,0
61,237,13,65,0.8096,4.39,2,1,0.5,0,48.52,5,2007.26,1
175,237,13,33,0.897,4.75,2,1,0.5,0,20.29,5,2007.26,1
126,237,9,61,0.696,3.93,2,0,0.0,0,39.6,5,2007.26,0
157,237,3,10,0.6034,3.98,2,0,0.0,0,21.99,5,2007.26,1
65,237,4,33,0.5827,3.85,2,0,0.0,0,26.41,5,2007.26,0
89,237,6,46,0.638,4.19,2,0,0.0,0,44.07,5,2007.26,0
163,237,14,88,0.8498,4.65,2,0,0.0,0,15.0,5,2007.26,0
117,237,12,73,0.7692,4.26,2,2,1.0,0,18.32,5,2007.26,1
123,237,4,18,0.7048,4.35,2,2,1.0,0,45.34,5,2007.26,1
40,237,4,20,0.5791,3.96,2,0,0.0,0,28.09,5,2007.26,0
138,237,4,8,0.5727,4.06,2,1,0.5,0,28.54,5,2007.26,1
93,237,5,24,0.6821,4.37,2,0,0.0,1,6.82,5,2007.26,1
58,237,14,34,0.8839,4.53,2,0,0.0,1,5.53,5,2007.26,1
37,237,9,22,0.844,4.25,2,0,0.0,0,38.5,5,2007.26,0
187,238,10,32,0.8495,4.59,1,0,0.0,1,1.53,2,14437.18,1
169,238,12,94,0.8925,4.74,1,1,1.0,0,22.01,2,14437.18,1
159,238,4,19,0.5685,3.83,1,0,0.0,0,40.98,2,14437.18,0
94,238,12,46,0.8401,4.46,1,1,1.0,0,12.04,2,14437.18,1
119,238,6,45,0.6451,4.26,1,0,0.0,0,32.07,2,14437.18,1
141,238,13,53,0.8697,4.44,1,0,0.0,0,25.37,2,14437.18,1
196,238,14,18,0.7727,4.18,1,1,1.0,0,17.21,2,14437.18,1
105,238,13,56,0.9182,4.61,1,0,0.0,0,37.76,2,14437.18,1
96,238,1,13,0.6111,4.03,1,1,1.0,1,6.84,2,14437.18,1
165,238,1,4,0.6024,4.33,1,0,0.0,0,39.84,2,14437.18,0
79,238,14,115,0.7531,4.18,1,0,0.0,0,16.23,2,14437.18,1
55,238,0,1,0.5,3.84,1,1,1.0,0,41.27,2,14437.18,1
101,238,4,22,0.6289,4.2,1,0,0.0,0,26.45,2,14437.18,0
37,238,9,22,0.844,4.25,1,0,0.0,0,44.72,2,14437.18,1
121,238,10,63,0.7316,4.05,1,0,0.0,0,47.25,2,14437.18,1
196,239,14,18,0.7727,4.18,3,1,0.3333,0,22.53,5,13510.67,0
157,239,3,10,0.6034,3.98,3,1,0.3333,0,18.12,5,13510.67,1
136,239,7,46,0.6328,4.26,3,1,0.3333,0,18.52,5,13510.67,0
189,239,9,74,0.7467,4.48,3,2,0.6667,0,24.52,5,13510.67,0
161,239,2,17,0.5796,3.87,3,0,0.0,0,33.34,5,13510.67,0
10,239,1,4,0.6229,4.25,3,1,0.3333,0,29.0,5,13510.67,0
174,239,9,69,0.8377,4.27,3,1,0.3333,0,21.59,5,13510.67,1
25,239,3,6,0.6436,4.02,3,2,0.6667,0,32.48,5,13510.67,0
17,239,11,31,0.8221,4.6,3,0,0.0,0,16.08,5,13510.67,1
22,239,0,5,0.5497,3.99,3,1,0.3333,0,31.29,5,13510.67,0
6,239,3,15,0.5392,3.8,3,1,0.3333,0,16.33,5,13510.67,0
3,239,6,51,0.717,4.27,3,2,0.6667,1,4.96,5,13510.67,0
14,239,2,14,0.5687,4.27,3,2,0.6667,0,37.6,5,13510.67,0
85,239,9,69,0.7612,4.22,3,1,0.3333,0,49.04,5,13510.67,1
24,239,6,40,0.6238,4.33,3,1,0.3333,0,15.87,5,13510.67,1
194,240,14,19,0.8808,4.78,2,1,0.5,0,17.27,5,8921.17,0
11,240,6,47,0.6899,4.42,2,0,0.0,0,48.81,5,8921.17,0
35,240,3,5,0.6218,4.07,2,1,0.5,0,32.67,5,8921.17,0
98,240,15,51,0.8693,4.45,2,1,0.5,0,49.51,5,8921.17,0
122,240,5,21,0.7395,4.55,2,1,0.5,0,12.76,5,8921.17,1
123,240,4,18,0.7048,4.35,2,0,0.0,0,22.0,5,8921.17,0
44,240,5,31,0.5795,4.13,2,0,0.0,0,15.98,5,8921.17,0
197,240,14,61,0.817,4.58,2,1,0.5,0,41.64,5,8921.17,1
6,240,3,15,0.5392,3.8,2,0,0.0,0,48.46,5,8921.17,0
151,240,15,82,0.8701,4.24,2,0,0.0,0,38.46,5,8921.17,0
177,240,8,36,0.813,4.2,2,0,0.0,0,13.32,5,8921.17,0
93,240,5,24,0.6821,4.37,2,2,1.0,0,41.97,5,8921.17,1
113,240,1,6,0.6183,3.94,2,0,0.0,0,45.64,5,8921.17,0
150,240,14,67,0.7992,4.54,2,0,0.0,1,2.11,5,8921.17,0
147,240,4,29,0.5625,4.11,2,0,0.0,0,17.68,5,8921.17,0
134,241,4,4,0.6145,4.23,1,0,0.0,0,20.91,1,9082.49,0
7,241,1,11,0.516,3.75,1,1,1.0,1,6.74,1,9082.49,1
126,241,9,61,0.696,3.93,1,0,0.0,0,23.32,1,9082.49,1
82,241,5,17,0.6139,4.05,1,0,0.0,0,44.88,1,9082.49,0
43,241,11,82,0.8841,4.49,1,0,0.0,0,10.43,1,9082.49,1
14,241,2,14,0.5687,4.27,1,0,0.0,0,22.11,1,9082.49,1
167,241,2,12,0.517,3.99,1,0,0.0,0,28.8,1,9082.49,1
62,241,0,5,0.5185,3.59,1,1,1.0,0,37.81,1,9082.49,1
180,241,9,69,0.8003,4.17,1,0,0.0,0,25.01,1,9082.49,1
79,241,14,115,0.7531,4.18,1,0,0.0,0,30.5,1,9082.49,0
68,241,6,7,0.7118,4.07,1,0,0.0,0,26.98,1,9082.49,0
115,241,7,36,0.7398,4.26,1,0,0.0,0,15.29,1,9082.49,1
111,241,15,84,0.7565,4.05,1,1,1.0,0,20.46,1,9082.49,1
87,241,2,9,0.5213,4.05,1,1,1.0,0,21.27,1,9082.49,1
11,241,6,47,0.6899,4.42,1,0,0.0,0,27.99,1,9082.49,0
171,242,4,13,0.5639,4.17,2,0,0.0,0,42.06,3,4284.37,0
82,242,5,17,0.6139,4.05,2,1,0.5,0,44.55,3,4284.37,1
131,242,10,41,0.878,4.7,2,0,0.0,0,10.54,3,4284.37,0
30,242,15,34,0.7842,4.19,2,0,0.0,0,44.81,3,4284.37,1
6,242,3,15,0.5392,3.8,2,1,0.5,0,16.25,3,4284.37,1
33,242,2,15,0.6183,4.1,2,1,0.5,0,44.85,3,4284.37,1
196,242,14,18,0.7727,4.18,2,1,0.5,0,44.94,3,4284.37,1
28,242,0,1,0.6167,4.27,2,1,0.5,0,14.23,3,4284.37,1
63,242,15,43,0.7991,4.38,2,1,0.5,0,38.17,3,4284.37,1
20,242,5,21,0.67,4.22,2,0,0.0,0,39.84,3,4284.37,1
46,242,9,38,0.7151,4.33,2,0,0.0,0,13.67,3,4284.37,0
96,242,1,13,0.6111,4.03,2,1,0.5,0,10.15,3,4284.37,0
17,242,11,31,0.8221,4.6,2,0,0.0,0,19.32,3,4284.37,1
40,242,4,20,0.5791,3.96,2,0,0.0,0,13.18,3,4284.37,1
147,242,4,29,0.5625,4.11,2,0,0.0,0,31.17,3,4284.37,0
51,243,13,54,0.8224,4.31,2,1,0.5,0,13.18,1,4443.36,0
182,243,3,4,0.5679,4.06,2,1,0.5,0,20.53,1,4443.36,0
127,243,7,41,0.6494,4.09,2,2,1.0,0,33.02,1,4443.36,1
155,243,2,12,0.6036,4.08,2,0,0.0,0,14.96,1,4443.36,0
181,243,8,21,0.8003,4.42,2,0,0.0,0,17.53,1,4443.36,0
48,243,5,42,0.7483,4.16,2,2,1.0,0,40.25,1,4443.36,1
121,243,10,63,0.7316,4.05,2,1,0.5,0,25.79,1,4443.36,1
74,243,8,47,0.7955,4.4,2,2,1.0,1,3.32,1,4443.36,1
188,243,14,18,0.8028,4.12,2,1,0.5,0,35.62,1,4443.36,1
174,243,9,69,0.8377,4.27,2,0,0.0,0,20.04,1,4443.36,1
152,243,6,25,0.7702,4.5,2,1,0.5,0,19.63,1,4443.36,1
16,243,8,40,0.7872,4.37,2,0,0.0,0,45.62,1,4443.36,1
114,243,5,15,0.6065,4.11,2,0,0.0,0,21.26,1,4443.36,1
130,243,11,18,0.7967,4.2,2,0,0.0,0,12.46,1,4443.36,1
2,243,2,20,0.5759,3.7,2,0,0.0,0,46.11,1,4443.36,1
194,244,14,19,0.8808,4.78,1,0,0.0,1,6.97,1,2080.11,1
111,244,15,84,0.7565,4.05,1,0,0.0,0,12.64,1,2080.11,1
21,244,11,67,0.8869,4.52,1,0,0.0,0,43.59,1,2080.11,1
173,244,13,59,0.8717,4.36,1,0,0.0,0,39.69,1,2080.11,1
196,244,14,18,0.7727,4.18,1,1,1.0,0,29.99,1,2080.11,1
184,244,13,36,0.8696,4.27,1,0,0.0,0,22.54,1,2080.11,0
115,244,7,36,0.7398,4.26,1,1,1.0,0,17.61,1,2080.11,1
4,244,5,32,0.6362,3.89,1,0,0.0,0,11.71,1,2080.11,1
191,244,12,55,0.9253,4.61,1,0,0.0,0,28.6,1,2080.11,1
23,244,7,11,0.788,4.58,1,0,0.0,0,46.94,1,2080.11,0
82,244,5,17,0.6139,4.05,1,0,0.0,1,9.74,1,2080.11,1
151,244,15,82,0.8701,4.24,1,0,0.0,0,45.96,1,2080.11,1
198,244,12,52,0.8669,4.36,1,1,1.0,0,15.68,1,2080.11,1
93,244,5,24,0.6821,4.37,1,0,0.0,0,26.78,1,2080.11,1
179,244,11,39,0.7301,4.52,1,1,1.0,0,15.58,1,2080.11,1
162,245,2,11,0.5831,3.72,1,0,0.0,0,16.0,1,5053.48,1
39,245,15,47,0.913,4.8,1,0,0.0,0,10.87,1,5053.48,1
103,245,3,23,0.6748,4.16,1,1,1.0,0,22.14,1,5053.48,0
94,245,12,46,0.8401,4.46,1,0,0.0,0,31.97,1,5053.48,1
4,245,5,32,0.6362,3.89,1,0,0.0,0,29.46,1,5053.48,0
112,245,3,27,0.6391,4.32,1,0,0.0,1,4.61,1,5053.48,0
170,245,11,13,0.7903,4.18,1,1,1.0,0,16.39,1,5053.48,1
45,245,3,15,0.682,4.39,1,1,1.0,0,12.39,1,5053.48,0
152,245,6,25,0.7702,4.5,1,0,0.0,0,12.68,1,5053.48,1
48,245,5,42,0.7483,4.16,1,0,0.0,0,29.07,1,5053.48,1
56,245,12,43,0.7766,4.46,1,1,1.0,0,19.41,1,5053.48,1
25,245,3,6,0.6436,4.02,1,0,0.0,0,42.14,1,5053.48,1
5,245,12,24,0.8146,4.32,1,1,1.0,0,10.52,1,5053.48,1
101,245,4,22,0.6289,4.2,1,0,0.0,0,16.34,1,5053.48,0
121,245,10,63,0.7316,4.05,1,0,0.0,0,37.36,1,5053.48,1
32,246,2,7,0.5123,3.61,3,1,0.3333,0,27.88,1,7218.53,1
154,246,11,20,0.7965,4.53,3,1,0.3333,0,18.38,1,7218.53,1
34,246,8,33,0.6736,4.25,3,1,0.3333,0,19.34,1,7218.53,0
136,246,7,46,0.6328,4.26,3,1,0.3333,0,22.5,1,7218.53,0
73,246,3,16,0.6979,4.29,3,0,0.0,0,48.9,1,7218.53,0
88,246,14,70,0.8035,4.45,3,0,0.0,0,32.2,1,7218.53,1
186,246,2,13,0.5434,4.02,3,1,0.3333,0,23.24,1,7218.53,1
96,246,1,13,0.6111,4.03,3,1,0.3333,0,15.09,1,7218.53,1
177,246,8,36,0.813,4.2,3,1,0.3333,0,35.31,1,7218.53,0
33,246,2,15,0.6183,4.1,3,2,0.6667,0,19.16,1,7218.53,1
95,246,10,42,0.7047,4.06,3,0,0.0,0,19.48,1,7218.53,0
145,246,11,25,0.8623,4.55,3,0,0.0,0,29.54,1,7218.53,1
122,246,5,21,0.7395,4.55,3,1,0.3333,1,0.68,1,7218.53,1
17,246,11,31,0.8221,4.6,3,0,0.0,0,13.82,1,7218.53,1
5,246,12,24,0.8146,4.32,3,1,0.3333,1,6.42,1,7218.53,1
126,247,9,61,0.696,3.93,1,0,0.0,0,43.91,5,12482.61,1
119,247,6,45,0.6451,4.26,1,0,0.0,0,19.86,5,12482.61,0
155,247,2,12,0.6036,4.08,1,0,0.0,0,23.09,5,12482.61,0
187,247,10,32,0.8495,4.59,1,1,1.0,0,29.3,5,12482.61,1
69,247,6,35,0.7259,4.42,1,1,1.0,0,20.91,5,12482.61,1
18,247,10,72,0.7035,4.47,1,0,0.0,1,9.86,5,12482.61,1
116,247,14,58,0.9278,4.5,1,0,0.0,0,31.45,5,12482.61,0
100,247,14,66,0.7598,4.33,1,1,1.0,0,35.83,5,12482.61,0
200,247,15,40,0.7721,4.55,1,0,0.0,0,33.9,5,12482.61,1
50,247,13,21,0.9208,4.86,1,0,0.0,0,39.34,5,12482.61,0
198,247,12,52,0.8669,4.36,1,1,1.0,0,17.8,5,12482.61,1
71,247,7,13,0.7505,4.18,1,0,0.0,0,21.3,5,12482.61,0
183,247,0,5,0.5535,4.08,1,0,0.0,1,4.52,5,12482.61,0
37,247,9,22,0.844,4.25,1,0,0.0,0,10.44,5,12482.61,1
94,247,12,46,0.8401,4.46,1,0,0.0,0,15.76,5,12482.61,1
167,248,2,12,0.517,3.99,1,0,0.0,0,27.77,2,2650.7,1
165,248,1,4,0.6024,4.33,1,0,0.0,0,47.48,2,2650.7,0
196,248,14,18,0.7727,4.18,1,0,0.0,1,2.38,2,2650.7,1
108,248,15,105,0.9144,4.52,1,0,0.0,0,21.39,2,2650.7,1
21,248,11,67,0.8869,4.52,1,0,0.0,0,22.91,2,2650.7,1
95,248,10,42,0.7047,4.06,1,0,0.0,0,12.1,2,2650.7,1
120,248,9,65,0.681,4.09,1,0,0.0,0,29.08,2,2650.7,1
199,248,15,81,0.8197,4.46,1,1,1.0,0,43.27,2,2650.7,1
38,248,4,21,0.6007,3.86,1,0,0.0,1,0.74,2,2650.7,1
115,248,7,36,0.7398,4.26,1,0,0.0,0,22.96,2,2650.7,1
161,248,2,17,0.5796,3.87,1,0,0.0,0,34.52,2,2650.7,0
98,248,15,51,0.8693,4.45,1,0,0.0,0,35.74,2,2650.7,1
143,248,10,25,0.7739,4.57,1,0,0.0,0,40.26,2,2650.7,1
41,248,2,6,0.5982,4.23,1,0,0.0,0,30.47,2,2650.7,0
153,248,15,110,0.8275,4.22,1,0,0.0,0,38.55,2,2650.7,1
18,249,10,72,0.7035,4.47,2,0,0.0,0,23.74,3,10319.16,1
36,249,9,29,0.7539,4.33,2,1,0.5,0,26.02,3,10319.16,1
39,249,15,47,0.913,4.8,2,1,0.5,0,26.65,3,10319.16,1
27,249,8,37,0.695,4.45,2,0,0.0,0,37.78,3,10319.16,0
134,249,4,4,0.6145,4.23,2,0,0.0,0,13.58,3,10319.16,1
42,249,1,5,0.5406,4.18,2,0,0.0,1,2.01,3,10319.16,0
183,249,0,5,0.5535,4.08,2,0,0.0,0,44.75,3,10319.16,1
61,249,13,65,0.8096,4.39,2,1,0.5,1,1.04,3,10319.16,1
24,249,6,40,0.6238,4.33,2,1,0.5,0,10.97,3,10319.16,1
194,249,14,19,0.8808,4.78,2,0,0.0,0,37.89,3,10319.16,1
93,249,5,24,0.6821,4.37,2,0,0.0,0,11.69,3,10319.16,0
92,249,7,48,0.6518,3.98,2,0,0.0,0,48.0,3,10319.16,0
87,249,2,9,0.5213,4.05,2,2,1.0,0,15.51,3,10319.16,1
21,249,11,67,0.8869,4.52,2,0,0.0,0,25.5,3,10319.16,1
106,249,14,82,0.8372,4.36,2,1,0.5,0,25.83,3,10319.16,1
75,250,7,60,0.7932,4.25,1,0,0.0,0,33.31,5,12891.72,1
127,250,7,41,0.6494,4.09,1,0,0.0,0,38.07,5,12891.72,0
7,250,1,11,0.516,3.75,1,0,0.0,0,24.72,5,12891.72,0
172,250,4,28,0.5778,3.8,1,1,1.0,0,16.57,5,12891.72,1
183,250,0,5,0.5535,4.08,1,1,1.0,0,31.45,5,12891.72,0
179,250,11,39,0.7301,4.52,1,1,1.0,0,39.77,5,12891.72,1
107,250,7,43,0.6939,4.41,1,0,0.0,1,5.78,5,12891.72,1
141,250,13,53,0.8697,4.44,1,1,1.0,0,16.39,5,12891.72,1
18,250,10,72,0.7035,4.47,1,1,1.0,0,34.3,5,12891.72,1
11,250,6,47,0.6899,4.42,1,0,0.0,0,23.08,5,12891.72,1
52,250,5,44,0.6774,4.11,1,0,0.0,0,14.77,5,12891.72,1
151,250,15,82,0.8701,4.24,1,1,1.0,1,0.77,5,12891.72,1
10,250,1,4,0.6229,4.25,1,0,0.0,1,6.69,5,12891.72,0
54,250,10,21,0.8473,4.63,1,0,0.0,0,26.23,5,12891.72,1
59,250,15,95,0.7931,4.34,1,0,0.0,0,11.67,5,12891.72,0
191,251,12,55,0.9253,4.61,3,2,0.6667,1,1.02,2,1977.66,1
53,251,10,69,0.7795,4.46,3,1,0.3333,0,32.67,2,1977.66,0
52,251,5,44,0.6774,4.11,3,1,0.3333,0,20.09,2,1977.66,1
195,251,12,58,0.8424,4.62,3,0,0.0,0,22.4,2,1977.66,1
146,251,8,9,0.6825,4.3,3,0,0.0,0,17.24,2,1977.66,1
189,251,9,74,0.7467,4.48,3,1,0.3333,1,5.25,2,1977.66,1
192,251,13,23,0.8275,4.74,3,2,0.6667,0,38.8,2,1977.66,1
77,251,10,45,0.8585,4.62,3,1,0.3333,0,25.63,2,1977.66,1
177,251,8,36,0.813,4.2,3,1,0.3333,0,46.83,2,1977.66,1
173,251,13,59,0.8717,4.36,3,2,0.6667,1,6.17,2,1977.66,1
55,251,0,1,0.5,3.84,3,2,0.6667,0,36.68,2,1977.66,0
152,251,6,25,0.7702,4.5,3,1,0.3333,0,13.11,2,1977.66,1
78,251,6,11,0.6434,4.05,3,0,0.0,0,10.01,2,1977.66,1
93,251,5,24,0.6821,4.37,3,1,0.3333,0,12.0,2,1977.66,1
119,251,6,45,0.6451,4.26,3,0,0.0,0,20.97,2,1977.66,1
114,252,5,15,0.6065,4.11,1,0,0.0,0,21.2,2,12540.4,0
98,252,15,51,0.8693,4.45,1,0,0.0,0,21.9,2,12540.4,1
187,252,10,32,0.8495,4.59,1,0,0.0,0,14.8,2,12540.4,1
146,252,8,9,0.6825,4.3,1,1,1.0,0,28.28,2,12540.4,1
41,252,2,6,0.5982,4.23,1,0,0.0,0,49.33,2,12540.4,0
25,252,3,6,0.6436,4.02,1,1,1.0,0,14.81,2,12540.4,1
14,252,2,14,0.5687,4.27,1,1,1.0,0,48.1,2,12540.4,1
95,252,10,42,0.7047,4.06,1,0,0.0,0,45.21,2,12540.4,0
56,252,12,43,0.7766,4.46,1,1,1.0,0,16.98,2,12540.4,1
166,252,9,58,0.7486,4.2,1,0,0.0,0,38.99,2,12540.4,1
49,252,3,15,0.6869,4.0,1,1,1.0,1,8.92,2,12540.4,1
109,252,3,17,0.5429,4.17,1,0,0.0,1,3.09,2,12540.4,1
190,252,11,17,0.8808,4.43,1,0,0.0,0,32.53,2,12540.4,1
96,252,1,13,0.6111,4.03,1,0,0.0,0,37.67,2,12540.4,1
20,252,5,21,0.67,4.22,1,0,0.0,0,25.9,2,12540.4,1
10,253,1,4,0.6229,4.25,1,1,1.0,1,7.33,1,5897.48,1
128,253,3,29,0.6131,4.0,1,0,0.0,0,20.69,1,5897.48,0
111,253,15,84,0.7565,4.05,1,0,0.0,0,48.53,1,5897.48,1
120,253,9,65,0.681,4.09,1,0,0.0,0,37.59,1,5897.48,0
106,253,14,82,0.8372,4.36,1,1,1.0,0,49.83,1,5897.48,1
45,253,3,15,0.682,4.39,1,0,0.0,0,32.53,1,5897.48,0
4,253,5,32,0.6362,3.89,1,0,0.0,0,32.36,1,5897.48,0
148,253,6,30,0.6756,4.07,1,0,0.0,0,41.68,1,5897.48,0
12,253,7,54,0.726,4.11,1,0,0.0,0,39.7,1,5897.48,1
169,253,12,94,0.8925,4.74,1,0,0.0,0,13.54,1,5897.48,1
17,253,11,31,0.8221,4.6,1,0,0.0,0,42.83,1,5897.48,1
198,253,12,52,0.8669,4.36,1,0,0.0,0,24.93,1,5897.48,0
72,253,1,6,0.5709,4.07,1,0,0.0,0,39.05,1,5897.48,0
182,253,3,4,0.5679,4.06,1,0,0.0,0,22.83,1,5897.48,0
73,253,3,16,0.6979,4.29,1,0,0.0,0,26.28,1,5897.48,0
96,254,1,13,0.6111,4.03,3,0,0.0,0,20.13,2,14958.84,1
120,254,9,65,0.681,4.09,3,1,0.3333,0,46.99,2,14958.84,1
89,254,6,46,0.638,4.19,3,0,0.0,0,28.03,2,14958.84,0
197,254,14,61,0.817,4.58,3,0,0.0,0,37.21,2,14958.84,0
75,254,7,60,0.7932,4.25,3,0,0.0,0,23.74,2,14958.84,0
38,254,4,21,0.6007,3.86,3,1,0.3333,0,49.31,2,14958.84,1
173,254,13,59,0.8717,4.36,3,0,0.0,0,23.67,2,14958.84,1
193,254,10,47,0.7552,4.37,3,0,0.0,0,39.79,2,14958.84,0
127,254,7,41,0.6494,4.09,3,1,0.3333,0,32.95,2,14958.84,0
139,254,14,78,0.859,4.26,3,0,0.0,0,41.69,2,14958.84,0
105,254,13,56,0.9182,4.61,3,1,0.3333,1,4.27,2,14958.84,1
93,254,5,24,0.6821,4.37,3,2,0.6667,0,45.23,2,14958.84,0
111,254,15,84,0.7565,4.05,3,1,0.3333,0,31.76,2,14958.84,1
23,254,7,11,0.788,4.58,3,1,0.3333,0,33.02,2,14958.84,1
155,254,2,12,0.6036,4.08,3,1,0.3333,0,32.02,2,14958.84,0
190,255,11,17,0.8808,4.43,3,1,0.3333,0,18.76,4,2276.65,1
59,255,15,95,0.7931,4.34,3,0,0.0,0,26.32,4,2276.65,0
176,255,3,25,0.6773,4.38,3,1,0.3333,0,14.26,4,2276.65,0
182,255,3,4,0.5679,4.06,3,2,0.6667,0,28.15,4,2276.65,0
86,255,12,74,0.7633,4.4,3,1,0.3333,0,45.81,4,2276.65,1
126,255,9,61,0.696,3.93,3,2,0.6667,0,10.02,4,2276.65,1
30,255,15,34,0.7842,4.19,3,0,0.0,0,30.18,4,2276.65,1
84,255,1,9,0.5276,4.17,3,0,0.0,0,15.77,4,2276.65,1
188,255,14,18,0.8028,4.12,3,0,0.0,0,48.0,4,2276.65,1
96,255,1,13,0.6111,4.03,3,2,0.6667,0,26.24,4,2276.65,0
141,255,13,53,0.8697,4.44,3,1,0.3333,0,31.68,4,2276.65,1
102,255,7,52,0.6535,4.16,3,1,0.3333,0,42.58,4,2276.65,1
134,255,4,4,0.6145,4.23,3,1,0.3333,0,11.24,4,2276.65,1
169,255,12,94,0.8925,4.74,3,0,0.0,0,17.43,4,2276.65,0
101,255,4,22,0.6289,4.2,3,0,0.0,0,12.85,4,2276.65,1
31,256,1,1,0.5802,4.0,1,0,0.0,0,34.77,4,6780.77,0
109,256,3,17,0.5429,4.17,1,1,1.0,0,35.41,4,6780.77,1
